id,social-security-number,house-number,age-group,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native-country-code,native-country,label
5495,233012766.0,8395.0,1,private,296466.0,hs-grad,9.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,3,USA,united-states,1.0
21675,548119184.0,8652.0,0,private,314440.0,hs-grad,9.0,never-married,machine-op-inspct,not-in-family,white,female,0,0,2,USA,united-states,0.0
9600,115372770.0,2479.0,0,private,72887.0,some-college,10.0,never-married,other-service,own-child,asian-pac-islander,male,0,0,1,USA,united-states,0.0
1798,702392374.0,816.0,3,private,217850.0,hs-grad,9.0,married-civ-spouse,transport-moving,husband,black,male,0,0,2,USA,united-states,1.0
12149,503421110.0,6952.0,4,private,240521.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,2,0,2,USA,united-states,1.0
9667,621470063.0,6591.0,2,state-gov,101299.0,doctorate,16.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,1.0
21587,261381477.0,7711.0,1,private,133937.0,hs-grad,9.0,never-married,handlers-cleaners,own-child,white,male,0,0,1,USA,united-states,0.0
24611,986051830.0,7341.0,3,private,291755.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states,1.0
21431,826544809.0,5261.0,0,private,156764.0,11th,7.0,never-married,other-service,own-child,white,male,0,0,2,USA,united-states,0.0
6441,978672160.0,9054.0,1,private,154981.0,bachelors,13.0,married-civ-spouse,adm-clerical,husband,white,male,0,3,3,USA,united-states,1.0
8636,399779490.0,2354.0,1,private,259351.0,10th,6.0,never-married,other-service,other-relative,amer-indian-eskimo,male,0,0,2,MEX,mexico,0.0
24489,139229279.0,7545.0,3,private,192360.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,1,USA,united-states,1.0
15600,137863017.0,3256.0,2,self-emp-inc,178344.0,assoc-voc,11.0,divorced,sales,unmarried,white,female,0,0,1,USA,united-states,0.0
18743,804615539.0,3135.0,3,private,289517.0,bachelors,13.0,married-civ-spouse,craft-repair,husband,white,male,0,0,3,USA,united-states,1.0
27024,838753198.0,1650.0,4,self-emp-inc,45741.0,bachelors,13.0,married-civ-spouse,sales,husband,white,male,4,0,1,USA,united-states,1.0
3654,700762284.0,2393.0,0,private,204141.0,some-college,10.0,never-married,adm-clerical,own-child,white,male,0,0,2,USA,united-states,0.0
7052,279577380.0,8813.0,2,self-emp-not-inc,164526.0,masters,14.0,never-married,sales,not-in-family,white,male,4,0,2,USA,united-states,1.0
15945,719531608.0,6299.0,4,,204486.0,bachelors,13.0,married-civ-spouse,,husband,white,male,0,0,0,USA,united-states,1.0
11371,976570473.0,3963.0,0,private,120676.0,11th,7.0,never-married,sales,own-child,white,female,0,0,0,USA,united-states,0.0
15710,267793127.0,2363.0,2,self-emp-inc,176289.0,doctorate,16.0,never-married,prof-specialty,not-in-family,white,female,0,0,2,USA,united-states,0.0
1286,906742920.0,7928.0,3,private,116952.0,7th-8th,4.0,married-civ-spouse,prof-specialty,wife,white,female,0,0,2,USA,united-states,0.0
19914,499345676.0,6744.0,2,local-gov,37931.0,hs-grad,9.0,married-civ-spouse,protective-serv,husband,white,male,0,0,2,USA,united-states,1.0
20829,651280181.0,9927.0,3,local-gov,199995.0,masters,14.0,married-civ-spouse,exec-managerial,husband,white,male,2,0,3,USA,united-states,1.0
2137,314054813.0,1597.0,1,private,303601.0,12th,8.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,2,USA,united-states,0.0
23171,604210058.0,9147.0,2,private,80410.0,bachelors,13.0,never-married,exec-managerial,not-in-family,white,male,0,0,2,USA,united-states,0.0
10828,555376532.0,7010.0,4,private,149069.0,assoc-acdm,12.0,married-civ-spouse,sales,husband,white,male,0,2,3,USA,united-states,1.0
12208,317592622.0,2866.0,3,private,152810.0,bachelors,13.0,married-civ-spouse,sales,husband,white,male,0,0,2,USA,united-states,1.0
12289,336443716.0,1463.0,2,private,143003.0,assoc-voc,11.0,married-civ-spouse,other-service,husband,asian-pac-islander,male,2,0,3,IND,india,1.0
9873,241656398.0,9071.0,0,private,225811.0,hs-grad,9.0,never-married,sales,own-child,white,female,0,0,1,USA,united-states,0.0
21923,360779161.0,4237.0,1,private,228476.0,bachelors,13.0,married-civ-spouse,sales,husband,white,male,0,0,3,USA,united-states,1.0
16489,582150716.0,410.0,3,private,250648.0,masters,14.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,1,USA,united-states,1.0
23695,145283918.0,7065.0,2,self-emp-inc,283338.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,2,0,2,USA,united-states,1.0
13467,681506851.0,426.0,2,private,57691.0,hs-grad,9.0,married-civ-spouse,handlers-cleaners,husband,white,male,2,0,2,USA,united-states,1.0
6894,995564813.0,6278.0,3,self-emp-not-inc,159726.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,1.0
9884,466775843.0,3800.0,3,private,268234.0,assoc-voc,11.0,married-civ-spouse,exec-managerial,husband,white,male,0,3,2,USA,united-states,1.0
3610,335821022.0,9776.0,0,private,165310.0,hs-grad,9.0,married-civ-spouse,machine-op-inspct,other-relative,white,male,0,0,0,USA,united-states,0.0
24948,480411270.0,8182.0,4,private,164416.0,prof-school,15.0,married-civ-spouse,sales,husband,white,male,0,0,2,USA,united-states,1.0
7151,748565715.0,7996.0,2,private,447346.0,some-college,10.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,1.0
17347,673760191.0,348.0,2,private,205852.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states,1.0
6012,924607654.0,6942.0,2,private,63596.0,some-college,10.0,married-civ-spouse,prof-specialty,wife,white,female,0,0,1,USA,united-states,1.0
13645,245105268.0,7315.0,3,private,307440.0,bachelors,13.0,married-civ-spouse,tech-support,husband,asian-pac-islander,male,0,0,2,PHL,philippines,1.0
14113,473879741.0,6541.0,2,private,190885.0,7th-8th,4.0,widowed,other-service,unmarried,white,female,0,0,2,MEX,mexico,0.0
4882,399662477.0,5197.0,2,private,346081.0,prof-school,15.0,married-civ-spouse,prof-specialty,husband,white,male,4,0,3,USA,united-states,1.0
16524,690226352.0,4447.0,4,,23275.0,10th,6.0,married-civ-spouse,,husband,white,male,0,0,0,USA,united-states,0.0
13076,403647219.0,1154.0,0,private,39234.0,hs-grad,9.0,never-married,other-service,own-child,white,male,0,0,1,USA,united-states,0.0
12611,912594812.0,2918.0,3,private,101119.0,10th,6.0,married-civ-spouse,transport-moving,husband,white,male,0,0,2,USA,united-states,0.0
12046,692691358.0,5560.0,0,,187161.0,hs-grad,9.0,married-civ-spouse,,own-child,white,female,0,0,0,USA,united-states,0.0
4146,877789986.0,1042.0,0,private,134746.0,10th,6.0,married-civ-spouse,sales,wife,white,female,0,0,2,USA,united-states,0.0
8906,280385489.0,3073.0,2,private,315971.0,assoc-acdm,12.0,never-married,prof-specialty,not-in-family,white,female,0,0,1,,,1.0
23320,814071273.0,6260.0,2,private,88787.0,some-college,10.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states,1.0
6542,641129640.0,8985.0,1,private,124905.0,7th-8th,4.0,married-civ-spouse,craft-repair,husband,white,male,0,0,1,USA,united-states,0.0
21627,640941898.0,8090.0,1,private,168552.0,hs-grad,9.0,divorced,exec-managerial,unmarried,white,female,0,0,2,USA,united-states,0.0
4431,105939384.0,4803.0,3,private,184081.0,7th-8th,4.0,married-civ-spouse,machine-op-inspct,husband,black,,0,0,2,JAM,jamaica,0.0
25518,472361144.0,4375.0,1,private,172714.0,hs-grad,9.0,never-married,craft-repair,own-child,white,male,0,0,2,USA,united-states,0.0
406,772790620.0,7940.0,1,private,66172.0,some-college,10.0,separated,adm-clerical,not-in-family,white,female,0,0,2,USA,united-states,0.0
24596,857797554.0,1160.0,0,private,196280.0,assoc-acdm,12.0,never-married,other-service,own-child,white,female,0,0,2,USA,united-states,0.0
25536,569830621.0,4475.0,2,private,257364.0,some-college,10.0,divorced,other-service,not-in-family,white,male,0,0,2,USA,united-states,0.0
13178,344494352.0,975.0,3,private,353881.0,7th-8th,4.0,married-civ-spouse,transport-moving,husband,white,male,0,0,3,USA,united-states,0.0
16173,885086231.0,2811.0,2,private,147265.0,some-college,10.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states,1.0
21829,192494123.0,8799.0,1,,78529.0,10th,6.0,separated,,unmarried,white,female,0,0,0,USA,united-states,0.0
8234,693914487.0,5771.0,1,private,302149.0,bachelors,13.0,married-civ-spouse,sales,husband,asian-pac-islander,male,0,0,2,IND,india,0.0
11022,440260051.0,9086.0,2,federal-gov,193882.0,hs-grad,9.0,never-married,adm-clerical,own-child,white,male,0,0,2,USA,united-states,0.0
14051,527710477.0,8755.0,2,private,139126.0,some-college,10.0,married-civ-spouse,exec-managerial,husband,white,male,0,3,2,USA,united-states,1.0
11563,476925370.0,8673.0,0,private,311376.0,some-college,10.0,never-married,exec-managerial,own-child,white,female,0,0,1,USA,united-states,0.0
11556,982360667.0,7972.0,0,private,257470.0,some-college,10.0,never-married,sales,own-child,black,female,0,0,0,USA,united-states,0.0
20783,752251954.0,2712.0,0,private,197200.0,some-college,10.0,never-married,handlers-cleaners,own-child,white,male,0,0,2,USA,united-states,0.0
16353,371903731.0,7054.0,0,private,306779.0,some-college,10.0,never-married,sales,not-in-family,white,male,0,0,4,USA,united-states,0.0
21636,150371992.0,527.0,3,private,197332.0,masters,14.0,married-civ-spouse,prof-specialty,husband,white,male,3,0,3,USA,united-states,1.0
11,300891270.0,8837.0,4,,190873.0,bachelors,13.0,married-civ-spouse,,wife,white,female,0,0,2,USA,united-states,0.0
4760,953589805.0,9162.0,0,private,211361.0,bachelors,13.0,never-married,exec-managerial,not-in-family,white,female,0,0,1,USA,united-states,0.0
1177,673163074.0,3525.0,3,private,212960.0,bachelors,13.0,married-civ-spouse,sales,husband,white,male,0,0,1,USA,united-states,1.0
10693,281185180.0,9665.0,2,self-emp-inc,369781.0,7th-8th,4.0,divorced,craft-repair,unmarried,white,male,0,0,1,USA,united-states,0.0
2863,613333239.0,2818.0,3,private,185870.0,bachelors,13.0,married-civ-spouse,sales,husband,white,male,0,0,3,USA,united-states,0.0
6471,233754140.0,9477.0,3,local-gov,179048.0,hs-grad,9.0,never-married,craft-repair,not-in-family,white,male,0,0,2,USA,united-states,0.0
22612,201293127.0,4505.0,0,,201680.0,some-college,10.0,never-married,,own-child,white,male,0,0,1,USA,united-states,0.0
9218,269962919.0,3609.0,3,local-gov,140219.0,masters,14.0,divorced,prof-specialty,not-in-family,white,female,3,0,3,USA,united-states,1.0
12040,759417448.0,9554.0,0,private,159849.0,11th,7.0,never-married,protective-serv,own-child,white,female,0,0,1,USA,united-states,0.0
2989,164891927.0,937.0,4,private,183616.0,hs-grad,9.0,married-civ-spouse,exec-managerial,wife,white,female,0,0,3,GBR,england,0.0
23501,310022852.0,528.0,2,private,173590.0,bachelors,13.0,married-civ-spouse,sales,husband,white,male,0,0,2,USA,united-states,1.0
11207,255747765.0,4632.0,1,local-gov,34080.0,some-college,10.0,married-civ-spouse,protective-serv,husband,white,male,0,0,2,USA,united-states,1.0
7010,359214169.0,3031.0,4,private,147653.0,some-college,10.0,married-civ-spouse,exec-managerial,wife,white,female,0,0,3,USA,united-states,0.0
11530,927078425.0,9238.0,1,private,265638.0,some-college,10.0,never-married,other-service,unmarried,black,female,0,0,2,USA,united-states,0.0
14437,422486319.0,2480.0,2,private,187720.0,masters,14.0,married-civ-spouse,sales,husband,white,male,4,0,3,,,1.0
22443,240601297.0,7866.0,1,private,216858.0,doctorate,16.0,never-married,prof-specialty,not-in-family,white,male,0,0,3,USA,united-states,0.0
8927,638512054.0,5776.0,4,private,187067.0,bachelors,13.0,never-married,prof-specialty,not-in-family,white,female,0,0,4,CAN,canada,0.0
12592,811916384.0,7699.0,3,private,155574.0,hs-grad,9.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,1.0
17824,255000060.0,101.0,1,private,308995.0,some-college,10.0,never-married,adm-clerical,own-child,black,female,0,0,2,JAM,jamaica,0.0
27519,787340362.0,6201.0,0,private,29020.0,assoc-acdm,12.0,divorced,adm-clerical,not-in-family,black,female,0,0,2,USA,united-states,0.0
2875,646315206.0,7812.0,2,private,106183.0,hs-grad,9.0,divorced,other-service,unmarried,amer-indian-eskimo,female,2,0,2,USA,united-states,0.0
12178,360734301.0,4618.0,4,self-emp-inc,95835.0,assoc-voc,11.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states,1.0
9108,820017460.0,2533.0,0,private,379525.0,some-college,10.0,never-married,other-service,own-child,white,female,0,0,0,USA,united-states,0.0
2190,346784301.0,9496.0,2,self-emp-not-inc,43434.0,bachelors,13.0,never-married,exec-managerial,not-in-family,white,female,0,0,2,USA,united-states,0.0
26180,459482370.0,8873.0,1,private,347153.0,some-college,10.0,never-married,transport-moving,other-relative,white,male,0,0,2,USA,united-states,0.0
23616,356327735.0,2209.0,2,private,207540.0,doctorate,16.0,separated,exec-managerial,unmarried,white,male,0,0,2,USA,united-states,1.0
3726,817092258.0,1445.0,4,private,142535.0,hs-grad,9.0,widowed,adm-clerical,not-in-family,white,male,0,0,0,USA,united-states,0.0
19156,105856274.0,1823.0,0,private,194247.0,bachelors,13.0,never-married,sales,not-in-family,white,male,0,0,2,USA,united-states,0.0
16838,110519491.0,2716.0,0,state-gov,187508.0,some-college,10.0,never-married,handlers-cleaners,own-child,white,male,0,0,2,USA,united-states,0.0
9013,310892923.0,6868.0,4,private,183810.0,some-college,10.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,1.0
8189,982264731.0,9428.0,0,private,255004.0,some-college,10.0,never-married,sales,own-child,white,male,0,0,1,USA,united-states,0.0
1367,772493387.0,2127.0,4,self-emp-not-inc,112076.0,doctorate,16.0,married-af-spouse,exec-managerial,wife,white,female,0,1,1,USA,united-states,1.0
3712,450482821.0,5194.0,1,state-gov,301526.0,some-college,10.0,married-spouse-absent,other-service,other-relative,white,male,0,0,2,USA,united-states,0.0
5450,886227908.0,5810.0,4,local-gov,254218.0,assoc-voc,11.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,1,USA,united-states,0.0
17772,215649308.0,9449.0,3,private,511668.0,doctorate,16.0,married-civ-spouse,exec-managerial,husband,white,male,0,3,2,USA,united-states,1.0
25426,254436139.0,4245.0,2,private,221172.0,bachelors,13.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,1.0
15638,551102034.0,3876.0,3,local-gov,199281.0,bachelors,13.0,separated,prof-specialty,unmarried,white,male,0,0,2,USA,united-states,0.0
1000,481191095.0,4010.0,0,,182117.0,some-college,10.0,never-married,,own-child,white,male,0,0,2,USA,united-states,0.0
7761,701473781.0,6118.0,0,private,256796.0,hs-grad,9.0,never-married,adm-clerical,own-child,black,female,0,0,2,USA,united-states,0.0
3553,176210360.0,6964.0,1,self-emp-not-inc,190836.0,hs-grad,9.0,married-civ-spouse,sales,husband,white,male,0,0,3,USA,united-states,1.0
4114,838245334.0,9915.0,0,federal-gov,340217.0,hs-grad,9.0,never-married,adm-clerical,own-child,white,female,0,0,2,USA,united-states,0.0
1667,722864253.0,7956.0,1,private,223327.0,hs-grad,9.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states,1.0
3173,303032801.0,3325.0,1,private,111900.0,some-college,10.0,never-married,prof-specialty,not-in-family,white,male,0,0,2,USA,united-states,0.0
15740,710708736.0,3165.0,2,private,152621.0,some-college,10.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,CAN,canada,1.0
27046,994120636.0,3765.0,1,private,74883.0,bachelors,13.0,never-married,tech-support,not-in-family,asian-pac-islander,female,0,0,2,PHL,philippines,0.0
488,805385232.0,5497.0,2,private,101020.0,bachelors,13.0,separated,exec-managerial,not-in-family,white,male,2,0,3,USA,united-states,1.0
19614,295041578.0,9229.0,1,private,119793.0,bachelors,13.0,never-married,sales,not-in-family,white,male,0,0,2,USA,united-states,0.0
20212,629614935.0,4723.0,0,private,161508.0,hs-grad,9.0,never-married,machine-op-inspct,own-child,white,male,0,0,2,USA,united-states,0.0
25966,482753721.0,3171.0,1,private,182189.0,masters,14.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,3,USA,united-states,0.0
12975,861828607.0,9657.0,2,state-gov,49105.0,hs-grad,9.0,divorced,adm-clerical,unmarried,white,female,0,0,1,USA,united-states,0.0
21592,200638503.0,3929.0,0,private,36275.0,hs-grad,9.0,never-married,craft-repair,own-child,white,male,0,0,1,USA,united-states,0.0
7848,429070138.0,6846.0,2,self-emp-not-inc,347491.0,doctorate,16.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,1,USA,united-states,0.0
5704,104230317.0,5198.0,1,private,37933.0,12th,8.0,married-spouse-absent,other-service,not-in-family,black,female,0,0,2,USA,united-states,0.0
27378,505422459.0,7058.0,3,private,135525.0,some-college,10.0,widowed,adm-clerical,unmarried,white,female,0,0,2,USA,united-states,1.0
8133,767209871.0,1788.0,3,private,65353.0,some-college,10.0,divorced,transport-moving,,white,male,1,0,3,USA,united-states,0.0
17087,103593414.0,2741.0,2,private,135525.0,masters,14.0,divorced,adm-clerical,unmarried,white,female,0,0,2,USA,united-states,0.0
5105,349204487.0,7119.0,3,private,180195.0,doctorate,16.0,married-civ-spouse,prof-specialty,husband,white,male,4,0,3,USA,united-states,1.0
26321,618061685.0,4349.0,0,private,104746.0,some-college,10.0,married-civ-spouse,handlers-cleaners,husband,white,male,0,0,0,USA,united-states,0.0
3291,621179574.0,9265.0,4,private,132529.0,hs-grad,9.0,married-civ-spouse,other-service,husband,white,male,0,0,2,USA,united-states,0.0
8125,613774574.0,9632.0,4,self-emp-inc,231781.0,masters,14.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states,1.0
11865,151012871.0,4820.0,1,private,276221.0,doctorate,16.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,0.0
13380,544918975.0,372.0,4,private,151977.0,10th,6.0,separated,priv-house-serv,not-in-family,black,female,0,0,1,USA,united-states,0.0
9519,688147362.0,2237.0,3,private,173461.0,some-college,10.0,married-civ-spouse,sales,wife,white,female,0,0,2,USA,united-states,1.0
27365,548482830.0,2884.0,2,federal-gov,280167.0,masters,14.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,1.0
13965,899054159.0,3709.0,0,private,395567.0,hs-grad,9.0,never-married,handlers-cleaners,own-child,white,male,0,0,2,USA,united-states,0.0
14287,429757361.0,794.0,1,private,164190.0,bachelors,13.0,never-married,exec-managerial,not-in-family,white,male,0,0,2,USA,united-states,0.0
13598,135808905.0,555.0,3,private,368561.0,bachelors,13.0,married-civ-spouse,sales,husband,white,male,0,0,3,USA,united-states,1.0
26504,511482585.0,3948.0,3,private,103950.0,masters,14.0,divorced,prof-specialty,not-in-family,white,female,0,0,2,USA,united-states,0.0
21293,861540480.0,3293.0,2,private,173175.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,4,0,3,USA,united-states,1.0
4440,262513269.0,5586.0,1,self-emp-not-inc,38079.0,some-college,10.0,married-civ-spouse,farming-fishing,husband,white,male,0,0,3,USA,united-states,0.0
10055,193289330.0,7297.0,1,private,71860.0,hs-grad,9.0,married-civ-spouse,farming-fishing,husband,white,male,0,0,3,USA,united-states,0.0
17370,148126504.0,2590.0,3,private,193130.0,hs-grad,9.0,married-civ-spouse,handlers-cleaners,husband,white,male,0,2,2,USA,united-states,1.0
27190,276092539.0,9736.0,0,private,240063.0,bachelors,13.0,never-married,prof-specialty,not-in-family,white,male,0,0,0,USA,united-states,0.0
26821,469748387.0,5595.0,2,state-gov,31627.0,bachelors,13.0,married-civ-spouse,exec-managerial,wife,white,female,0,0,0,USA,united-states,0.0
27033,249030296.0,1008.0,1,private,209415.0,10th,6.0,divorced,protective-serv,not-in-family,white,female,0,0,1,USA,united-states,0.0
24089,959289906.0,3779.0,4,,145574.0,assoc-acdm,12.0,married-civ-spouse,,husband,white,male,0,0,1,USA,united-states,1.0
15504,857235455.0,7453.0,1,private,214635.0,hs-grad,9.0,married-civ-spouse,other-service,husband,black,male,0,0,2,HTI,haiti,0.0
22641,284085548.0,9702.0,1,private,69757.0,some-college,10.0,never-married,adm-clerical,not-in-family,white,female,0,0,3,USA,united-states,0.0
22473,235360200.0,9717.0,1,self-emp-inc,127651.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,4,0,4,USA,united-states,1.0
15577,758400458.0,7916.0,1,private,256609.0,hs-grad,9.0,married-spouse-absent,handlers-cleaners,not-in-family,white,male,0,0,2,MEX,mexico,0.0
5238,957759250.0,7367.0,2,private,185413.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states,0.0
14646,288315218.0,2951.0,2,federal-gov,205852.0,hs-grad,9.0,never-married,adm-clerical,not-in-family,white,male,0,0,2,USA,united-states,1.0
15552,680014077.0,6533.0,2,private,249720.0,bachelors,13.0,divorced,exec-managerial,unmarried,black,female,0,0,3,USA,united-states,0.0
17582,833033356.0,2021.0,2,private,172600.0,hs-grad,9.0,never-married,sales,not-in-family,white,female,4,0,3,USA,united-states,1.0
12373,320054686.0,8662.0,2,federal-gov,287008.0,masters,14.0,married-civ-spouse,protective-serv,husband,white,male,0,0,1,USA,united-states,1.0
26581,678564338.0,1879.0,1,federal-gov,95806.0,some-college,10.0,never-married,craft-repair,not-in-family,white,male,1,0,2,USA,united-states,0.0
13669,237618210.0,4009.0,0,private,452452.0,10th,6.0,never-married,priv-house-serv,own-child,black,female,0,0,0,USA,united-states,0.0
7519,827042397.0,2121.0,3,self-emp-not-inc,366089.0,bachelors,13.0,married-civ-spouse,sales,husband,white,male,0,0,3,USA,united-states,1.0
23196,103656539.0,7984.0,1,private,190836.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,1,0,2,USA,united-states,0.0
9991,391524524.0,7152.0,1,local-gov,152461.0,bachelors,13.0,never-married,tech-support,not-in-family,white,female,0,0,2,USA,united-states,0.0
9206,504607572.0,5004.0,0,private,137651.0,some-college,10.0,never-married,machine-op-inspct,own-child,amer-indian-eskimo,male,0,0,2,USA,united-states,0.0
24704,182164537.0,1064.0,4,private,158199.0,1st-4th,2.0,widowed,machine-op-inspct,unmarried,white,female,0,0,2,PRT,portugal,0.0
9556,709460593.0,2851.0,1,private,413648.0,5th-6th,3.0,never-married,farming-fishing,unmarried,white,male,0,0,2,USA,united-states,0.0
10225,188608621.0,8702.0,1,private,257849.0,hs-grad,9.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states,0.0
23559,102101518.0,2081.0,3,local-gov,172991.0,hs-grad,9.0,married-civ-spouse,transport-moving,husband,white,male,0,0,2,USA,united-states,0.0
4470,447753778.0,7942.0,2,private,187584.0,hs-grad,9.0,married-civ-spouse,protective-serv,husband,white,male,0,0,2,CAN,canada,0.0
17275,910600735.0,4244.0,4,private,496538.0,hs-grad,9.0,widowed,adm-clerical,not-in-family,white,female,2,0,2,USA,united-states,0.0
10985,166251517.0,8447.0,4,self-emp-not-inc,187794.0,hs-grad,9.0,married-civ-spouse,transport-moving,husband,white,male,1,0,3,USA,united-states,1.0
1969,431972215.0,7005.0,1,self-emp-not-inc,124052.0,bachelors,13.0,married-civ-spouse,sales,husband,white,male,0,0,1,USA,united-states,0.0
12595,523845845.0,1820.0,2,private,462180.0,prof-school,15.0,married-civ-spouse,prof-specialty,husband,white,male,4,0,3,USA,united-states,1.0
5757,649155789.0,2501.0,1,private,516337.0,11th,7.0,married-civ-spouse,handlers-cleaners,husband,white,male,0,0,2,MEX,mexico,0.0
22911,645713852.0,2546.0,2,self-emp-inc,172538.0,hs-grad,9.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states,1.0
6294,741609310.0,9845.0,2,private,119177.0,bachelors,13.0,married-civ-spouse,sales,husband,white,male,0,0,2,USA,united-states,1.0
12115,232803073.0,9301.0,3,private,202415.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,1.0
13605,491628909.0,2142.0,3,private,123681.0,some-college,10.0,married-civ-spouse,transport-moving,husband,white,male,0,0,2,USA,united-states,1.0
7595,518655945.0,3647.0,0,private,165316.0,hs-grad,9.0,never-married,transport-moving,own-child,white,male,0,0,1,USA,united-states,0.0
9110,367606035.0,8532.0,3,local-gov,48413.0,hs-grad,9.0,married-civ-spouse,other-service,husband,white,male,0,0,2,USA,united-states,0.0
3249,195667580.0,1729.0,2,private,170482.0,bachelors,13.0,never-married,tech-support,not-in-family,white,female,4,0,2,USA,united-states,1.0
6570,308029370.0,2038.0,1,private,204374.0,prof-school,15.0,married-civ-spouse,prof-specialty,husband,white,male,0,3,3,USA,united-states,1.0
6638,595262048.0,3670.0,2,self-emp-not-inc,36989.0,assoc-voc,11.0,married-civ-spouse,transport-moving,husband,white,male,0,0,4,USA,united-states,1.0
23735,770610705.0,9745.0,0,private,164529.0,11th,7.0,never-married,farming-fishing,own-child,black,male,0,0,2,USA,united-states,0.0
21726,931203035.0,2294.0,3,private,85382.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,3,USA,united-states,1.0
15398,899720982.0,9012.0,2,state-gov,343642.0,hs-grad,9.0,married-civ-spouse,prof-specialty,wife,white,female,0,0,2,USA,united-states,1.0
23857,289437275.0,2346.0,3,private,197836.0,some-college,10.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,2,USA,united-states,1.0
12504,126396690.0,6321.0,3,federal-gov,160703.0,hs-grad,9.0,married-civ-spouse,adm-clerical,husband,white,male,0,0,2,USA,united-states,0.0
125,151810118.0,9620.0,0,private,192766.0,hs-grad,9.0,married-civ-spouse,handlers-cleaners,husband,white,male,0,0,2,USA,united-states,0.0
16170,304467722.0,1210.0,2,state-gov,37931.0,hs-grad,9.0,married-civ-spouse,protective-serv,husband,white,male,0,0,3,USA,united-states,1.0
5370,344363218.0,3300.0,0,private,406641.0,some-college,10.0,never-married,adm-clerical,own-child,white,female,0,0,1,USA,united-states,0.0
1239,367931231.0,1907.0,1,private,105694.0,hs-grad,9.0,married-civ-spouse,handlers-cleaners,husband,white,male,0,0,2,USA,united-states,0.0
2289,628163470.0,9275.0,1,private,320862.0,some-college,10.0,divorced,sales,not-in-family,white,female,0,0,2,USA,united-states,0.0
19124,259557575.0,1825.0,3,private,247379.0,hs-grad,9.0,never-married,handlers-cleaners,not-in-family,white,male,0,0,2,USA,united-states,0.0
8467,884131052.0,2351.0,3,local-gov,174981.0,masters,14.0,married-civ-spouse,exec-managerial,husband,black,male,0,0,3,USA,united-states,1.0
20969,512344412.0,273.0,3,private,65087.0,masters,14.0,married-civ-spouse,exec-managerial,husband,white,male,4,0,3,USA,united-states,1.0
1229,815284914.0,7670.0,2,local-gov,196529.0,masters,14.0,married-civ-spouse,prof-specialty,wife,white,female,0,0,2,USA,united-states,1.0
9200,187290762.0,4996.0,0,private,439779.0,some-college,10.0,never-married,sales,own-child,white,male,0,0,0,USA,united-states,0.0
6980,690021022.0,3514.0,1,private,205950.0,assoc-voc,11.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,2,USA,united-states,1.0
5178,446724801.0,9541.0,3,federal-gov,163671.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,0,3,2,USA,united-states,0.0
10724,615277381.0,9807.0,1,private,281384.0,hs-grad,9.0,married-af-spouse,other-service,other-relative,white,female,0,0,0,USA,united-states,0.0
