id,social-security-number,house-number,age-group,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native-country-code,native-country
13943,227671683.0,6925.0,2,private,462440.0,11th,7.0,widowed,other-service,not-in-family,black,female,0,0,0,USA,united-states
24662,723086411.0,2438.0,2,private,32086.0,some-college,10.0,married-civ-spouse,craft-repair,husband,white,male,2,0,2,USA,united-states
22460,798205221.0,9970.0,1,private,94413.0,hs-grad,9.0,divorced,craft-repair,other-relative,white,male,1,0,2,USA,united-states
22511,574320842.0,9029.0,1,private,183811.0,hs-grad,9.0,married-civ-spouse,handlers-cleaners,husband,white,male,1,0,2,USA,united-states
4772,247139430.0,5436.0,3,local-gov,286342.0,masters,14.0,never-married,prof-specialty,not-in-family,white,female,0,0,1,USA,united-states
12560,771913325.0,680.0,1,private,226941.0,some-college,10.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states
1807,288974535.0,455.0,2,private,505119.0,masters,14.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,CUB,cuba
24467,448847745.0,9308.0,1,private,74501.0,hs-grad,9.0,divorced,other-service,unmarried,white,female,0,0,1,USA,united-states
24806,257164009.0,7840.0,3,self-emp-not-inc,95435.0,hs-grad,9.0,married-civ-spouse,sales,husband,white,male,0,0,3,USA,united-states
12339,653801768.0,7159.0,3,private,339905.0,hs-grad,9.0,married-civ-spouse,sales,husband,white,male,3,0,2,USA,united-states
8449,991148534.0,954.0,0,private,128699.0,bachelors,13.0,never-married,adm-clerical,not-in-family,white,female,0,0,2,USA,united-states
22811,907033993.0,2980.0,0,private,332194.0,hs-grad,9.0,never-married,handlers-cleaners,own-child,black,male,0,0,0,USA,united-states
24660,573384221.0,7890.0,3,private,177995.0,1st-4th,2.0,married-civ-spouse,farming-fishing,husband,white,male,0,0,3,MEX,mexico
26250,577780715.0,6025.0,3,private,332884.0,assoc-acdm,12.0,divorced,craft-repair,not-in-family,white,male,0,0,2,USA,united-states
13802,466157526.0,7539.0,2,private,163396.0,assoc-voc,11.0,married-civ-spouse,prof-specialty,wife,white,female,0,0,2,USA,united-states
11153,632021224.0,4420.0,1,private,50103.0,some-college,10.0,married-civ-spouse,sales,wife,white,female,0,0,2,USA,united-states
12958,630502816.0,7519.0,3,private,133963.0,bachelors,13.0,divorced,sales,not-in-family,white,female,0,0,3,USA,united-states
24551,773382017.0,1720.0,0,private,110138.0,hs-grad,9.0,never-married,other-service,not-in-family,white,male,0,0,2,USA,united-states
11061,900782978.0,2051.0,1,private,157024.0,10th,6.0,never-married,other-service,unmarried,black,female,0,0,0,USA,united-states
24138,514271676.0,972.0,0,private,117444.0,hs-grad,9.0,never-married,craft-repair,own-child,white,male,0,0,2,USA,united-states
6561,374909209.0,8753.0,1,private,213722.0,prof-school,15.0,never-married,prof-specialty,not-in-family,white,male,0,0,3,USA,united-states
5116,154533662.0,9092.0,2,private,166606.0,11th,7.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states
21236,538175642.0,1418.0,2,private,111483.0,hs-grad,9.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,2,USA,united-states
344,723807039.0,1733.0,0,private,469572.0,some-college,10.0,never-married,prof-specialty,not-in-family,white,male,3,0,2,USA,united-states
456,271413546.0,4738.0,1,private,169186.0,hs-grad,9.0,never-married,machine-op-inspct,own-child,white,male,0,0,3,USA,united-states
7505,413116401.0,7517.0,2,private,60135.0,hs-grad,9.0,never-married,transport-moving,not-in-family,white,female,0,0,2,USA,united-states
18780,322910941.0,2849.0,2,private,61299.0,some-college,10.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states
3494,427545293.0,770.0,2,private,111499.0,some-college,10.0,never-married,exec-managerial,not-in-family,white,female,,0,2,USA,united-states
18502,849433792.0,106.0,0,self-emp-inc,182750.0,bachelors,13.0,never-married,sales,not-in-family,white,male,0,0,2,USA,united-states
22572,981591635.0,7387.0,4,private,128230.0,7th-8th,4.0,married-civ-spouse,sales,husband,white,male,0,0,3,USA,united-states
15337,963962718.0,5368.0,1,private,159574.0,10th,6.0,married-civ-spouse,transport-moving,husband,white,male,0,0,2,USA,united-states
5815,410223247.0,492.0,2,private,49020.0,bachelors,13.0,married-civ-spouse,sales,husband,white,male,1,0,3,USA,united-states
6706,895954952.0,7926.0,4,private,211075.0,hs-grad,9.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states
11890,220823343.0,3511.0,1,private,191177.0,some-college,10.0,never-married,adm-clerical,own-child,white,female,0,0,2,USA,united-states
17086,507714412.0,2748.0,1,private,229732.0,hs-grad,9.0,never-married,craft-repair,other-relative,white,male,0,0,3,USA,united-states
5186,832960898.0,6539.0,4,,243256.0,9th,5.0,married-civ-spouse,,husband,white,male,0,0,0,USA,united-states
23466,262691822.0,7181.0,1,local-gov,293063.0,bachelors,13.0,married-spouse-absent,prof-specialty,other-relative,black,male,0,0,2,,
15521,836585384.0,9423.0,0,private,306639.0,9th,5.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,2,USA,united-states
13137,824648254.0,3762.0,0,private,56582.0,11th,7.0,never-married,other-service,own-child,white,male,0,0,3,USA,united-states
1704,264720738.0,4402.0,2,private,147258.0,10th,6.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states
10820,114684585.0,7510.0,1,self-emp-not-inc,176101.0,hs-grad,9.0,married-civ-spouse,farming-fishing,husband,white,male,0,0,4,USA,united-states
24360,457670415.0,4215.0,3,private,53833.0,hs-grad,9.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,2,USA,united-states
27799,871857417.0,4720.0,3,private,178642.0,hs-grad,9.0,married-civ-spouse,handlers-cleaners,wife,white,female,0,0,2,USA,united-states
13933,212819409.0,2795.0,2,self-emp-not-inc,247422.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states
26910,785977125.0,5810.0,0,private,97212.0,assoc-acdm,12.0,married-civ-spouse,adm-clerical,wife,white,female,0,0,2,USA,united-states
8300,279656478.0,,1,private,187981.0,hs-grad,9.0,never-married,handlers-cleaners,own-child,white,male,0,0,2,USA,united-states
25531,941708580.0,9848.0,1,private,230279.0,hs-grad,9.0,never-married,machine-op-inspct,unmarried,white,female,0,0,2,USA,united-states
24469,728320785.0,2203.0,3,private,221801.0,5th-6th,3.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,2,USA,united-states
7565,616379668.0,6253.0,3,private,86373.0,bachelors,13.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,1,USA,united-states
4152,749442228.0,8914.0,4,private,120939.0,prof-school,15.0,married-civ-spouse,transport-moving,husband,white,male,0,0,0,USA,united-states
17196,574140159.0,2504.0,0,private,191265.0,some-college,10.0,never-married,sales,not-in-family,white,male,0,0,1,USA,united-states
17539,317825821.0,4880.0,2,private,171424.0,bachelors,13.0,married-civ-spouse,tech-support,husband,white,male,2,0,2,USA,united-states
24624,771799642.0,1354.0,4,private,229709.0,hs-grad,9.0,widowed,sales,not-in-family,white,female,0,0,2,USA,united-states
1274,245272806.0,7241.0,1,private,32528.0,some-college,10.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,2,USA,united-states
720,792900561.0,1652.0,1,private,287315.0,some-college,10.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states
24139,502494680.0,953.0,0,private,429346.0,hs-grad,9.0,never-married,adm-clerical,other-relative,black,male,0,0,2,USA,united-states
8161,787926627.0,4989.0,2,private,358199.0,some-college,10.0,married-civ-spouse,sales,husband,white,male,1,0,2,USA,united-states
17728,599962545.0,4023.0,3,private,145290.0,hs-grad,9.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,2,USA,united-states
6535,103532405.0,1212.0,2,self-emp-not-inc,179488.0,hs-grad,9.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states
8141,851409712.0,5446.0,1,private,224943.0,assoc-voc,11.0,never-married,sales,other-relative,black,male,0,0,4,USA,united-states
6210,240752747.0,9637.0,1,private,147215.0,12th,8.0,divorced,other-service,unmarried,white,female,0,0,1,USA,united-states
19043,321180902.0,4122.0,2,private,168730.0,some-college,10.0,married-civ-spouse,sales,husband,white,male,0,0,3,USA,united-states
5005,651450966.0,5628.0,1,private,204042.0,some-college,10.0,never-married,transport-moving,not-in-family,white,male,0,0,3,USA,united-states
20773,115689493.0,7829.0,1,private,402089.0,bachelors,13.0,married-civ-spouse,adm-clerical,wife,white,female,0,0,0,USA,united-states
20315,157027482.0,6781.0,2,private,110355.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states
23645,613393224.0,463.0,0,private,239461.0,masters,14.0,never-married,prof-specialty,own-child,white,male,0,0,1,USA,united-states
25275,941221221.0,3098.0,4,private,39952.0,9th,5.0,married-civ-spouse,machine-op-inspct,husband,white,male,1,0,2,USA,united-states
5195,247082089.0,4101.0,3,private,345831.0,some-college,10.0,married-civ-spouse,tech-support,husband,white,male,0,0,2,USA,united-states
18593,484151574.0,3148.0,0,private,39411.0,11th,7.0,never-married,handlers-cleaners,own-child,white,male,0,0,1,USA,united-states
2273,729649366.0,439.0,1,private,182203.0,some-college,10.0,divorced,machine-op-inspct,unmarried,asian-pac-islander,female,0,0,2,PHL,philippines
6027,199409976.0,,1,private,126569.0,masters,14.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states
3699,951395065.0,5658.0,2,local-gov,70055.0,assoc-voc,11.0,married-civ-spouse,protective-serv,husband,white,male,0,0,3,USA,united-states
26765,173821410.0,8666.0,3,private,156926.0,bachelors,13.0,married-civ-spouse,sales,husband,white,male,0,0,2,USA,united-states
9526,957599990.0,6581.0,0,local-gov,38771.0,some-college,10.0,never-married,adm-clerical,own-child,white,male,0,0,2,USA,united-states
16718,795807836.0,3603.0,0,private,180052.0,some-college,10.0,never-married,other-service,own-child,white,male,0,0,1,USA,united-states
1329,258213229.0,5305.0,1,private,176037.0,assoc-voc,11.0,divorced,tech-support,not-in-family,black,male,4,0,2,USA,united-states
19396,238077235.0,1737.0,0,private,441700.0,bachelors,13.0,never-married,tech-support,own-child,white,male,0,0,2,USA,united-states
23728,366518687.0,7209.0,1,private,544319.0,some-college,10.0,married-civ-spouse,other-service,husband,white,male,0,0,2,USA,united-states
9189,929323896.0,2869.0,2,self-emp-not-inc,280169.0,some-college,10.0,married-civ-spouse,farming-fishing,husband,white,male,1,0,0,USA,united-states
8010,652689453.0,3434.0,3,local-gov,377401.0,masters,14.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states
12268,803005592.0,3963.0,0,,255969.0,12th,8.0,never-married,,not-in-family,white,male,0,0,3,USA,united-states
3448,229005068.0,8773.0,4,private,154490.0,some-college,10.0,never-married,adm-clerical,not-in-family,white,female,0,0,2,USA,united-states
12094,520626203.0,6994.0,2,private,208358.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states
1571,122097322.0,1888.0,3,private,268090.0,bachelors,13.0,married-civ-spouse,sales,husband,white,male,0,0,1,USA,united-states
23432,368902930.0,1194.0,2,private,152744.0,masters,14.0,never-married,prof-specialty,not-in-family,asian-pac-islander,female,0,0,2,PHL,philippines
17135,299020565.0,9108.0,2,federal-gov,178470.0,hs-grad,9.0,divorced,adm-clerical,not-in-family,white,female,0,0,2,USA,united-states
24973,494145871.0,6852.0,3,private,35576.0,some-college,10.0,married-civ-spouse,sales,husband,white,male,0,4,3,USA,united-states
14992,558714665.0,9067.0,0,private,197613.0,bachelors,13.0,never-married,adm-clerical,not-in-family,white,female,0,0,2,USA,united-states
3165,797222492.0,1239.0,4,private,187656.0,some-college,10.0,widowed,priv-house-serv,not-in-family,white,female,0,0,0,USA,united-states
9201,314450610.0,3721.0,2,private,282172.0,assoc-acdm,12.0,never-married,exec-managerial,not-in-family,white,female,0,0,2,USA,united-states
21780,454209550.0,2665.0,2,state-gov,100800.0,masters,14.0,divorced,prof-specialty,not-in-family,white,male,0,0,1,USA,united-states
6267,696689302.0,3126.0,1,private,173730.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states
20995,169094431.0,7115.0,4,self-emp-not-inc,61474.0,hs-grad,9.0,married-civ-spouse,sales,husband,white,male,0,0,3,USA,united-states
2074,768024304.0,5976.0,0,private,161478.0,some-college,10.0,never-married,other-service,own-child,asian-pac-islander,female,0,0,1,USA,united-states
26292,421887801.0,3001.0,3,private,187563.0,masters,14.0,married-civ-spouse,craft-repair,husband,white,male,0,,3,USA,united-states
23157,707000072.0,4264.0,2,state-gov,128586.0,bachelors,13.0,never-married,farming-fishing,not-in-family,white,male,0,0,2,USA,united-states
7138,760053823.0,7934.0,0,private,176017.0,10th,6.0,never-married,other-service,other-relative,white,male,,0,0,USA,united-states
14275,810907008.0,9202.0,2,private,165034.0,hs-grad,9.0,married-civ-spouse,handlers-cleaners,husband,white,male,0,3,2,USA,united-states
9103,809699113.0,941.0,0,,121070.0,some-college,10.0,never-married,,own-child,white,male,0,0,1,USA,united-states
4256,467259916.0,2155.0,0,,131982.0,some-college,10.0,never-married,,own-child,white,male,0,0,2,USA,united-states
6633,551572942.0,4275.0,1,private,193260.0,some-college,10.0,married-civ-spouse,machine-op-inspct,husband,asian-pac-islander,male,0,0,2,PHL,philippines
24767,790284580.0,6239.0,2,private,271767.0,masters,14.0,separated,exec-managerial,not-in-family,white,male,0,0,2,USA,united-states
24103,169183348.0,5197.0,3,state-gov,151580.0,assoc-voc,11.0,married-civ-spouse,prof-specialty,husband,white,male,2,0,2,USA,united-states
3658,981262058.0,8701.0,2,private,398959.0,some-college,10.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states
257,102420507.0,2711.0,2,private,223062.0,some-college,10.0,separated,other-service,not-in-family,black,male,0,0,2,USA,united-states
2202,597755824.0,913.0,0,private,117959.0,hs-grad,9.0,married-civ-spouse,handlers-cleaners,husband,white,male,2,0,2,USA,united-states
27226,214863457.0,8444.0,1,self-emp-inc,89622.0,some-college,10.0,married-civ-spouse,sales,husband,white,male,0,0,3,USA,united-states
15148,379196135.0,7327.0,0,private,117109.0,some-college,10.0,never-married,adm-clerical,other-relative,black,female,0,0,1,USA,united-states
10827,807650826.0,1157.0,4,self-emp-not-inc,165017.0,prof-school,15.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states
27313,665727539.0,6239.0,2,private,168262.0,masters,14.0,divorced,prof-specialty,not-in-family,white,male,0,0,2,USA,united-states
16706,134413327.0,8967.0,4,private,179715.0,bachelors,13.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,3,USA,united-states
21645,841975198.0,7518.0,1,private,208668.0,assoc-acdm,12.0,never-married,prof-specialty,not-in-family,black,female,0,0,1,USA,united-states
26925,342033736.0,3413.0,4,self-emp-not-inc,280639.0,hs-grad,9.0,widowed,other-service,other-relative,white,female,1,0,0,USA,united-states
17004,191565434.0,2981.0,2,private,228124.0,hs-grad,9.0,married-spouse-absent,adm-clerical,unmarried,black,female,0,0,2,USA,united-states
9358,285865378.0,5011.0,2,self-emp-not-inc,93793.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,3,USA,united-states
17237,197469538.0,4971.0,2,private,319637.0,hs-grad,9.0,divorced,other-service,unmarried,white,female,0,0,2,USA,united-states
17892,262522897.0,7627.0,3,private,290856.0,hs-grad,9.0,married-civ-spouse,adm-clerical,husband,white,male,0,0,2,USA,united-states
23165,608115815.0,2867.0,4,private,223214.0,hs-grad,9.0,married-civ-spouse,sales,husband,white,male,0,0,3,USA,united-states
5927,687236885.0,3244.0,4,state-gov,550848.0,10th,6.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states
4660,184785694.0,4473.0,2,private,171888.0,bachelors,13.0,married-civ-spouse,prof-specialty,wife,white,female,0,0,1,USA,united-states
21943,442222357.0,3272.0,1,local-gov,199368.0,bachelors,13.0,married-civ-spouse,protective-serv,husband,black,male,0,0,3,USA,united-states
5584,171419901.0,9292.0,4,self-emp-not-inc,282660.0,7th-8th,4.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states
21416,526265617.0,1279.0,0,private,197651.0,some-college,10.0,never-married,tech-support,own-child,white,female,0,0,2,USA,united-states
24863,400138247.0,8155.0,0,private,120326.0,some-college,10.0,never-married,adm-clerical,own-child,white,female,0,0,2,USA,united-states
484,785890244.0,1772.0,0,private,195075.0,some-college,10.0,never-married,other-service,own-child,white,female,0,0,2,USA,united-states
13134,122650475.0,1565.0,1,private,46691.0,hs-grad,9.0,never-married,craft-repair,not-in-family,white,female,0,0,2,USA,united-states
359,820717528.0,3932.0,4,private,131681.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states
3733,834768050.0,8909.0,1,,33811.0,bachelors,13.0,married-civ-spouse,,wife,other,female,0,0,2,TWN,taiwan
12320,606558488.0,2053.0,2,private,398931.0,bachelors,13.0,married-civ-spouse,sales,husband,white,male,0,3,2,USA,united-states
14463,796021456.0,4020.0,2,self-emp-not-inc,133969.0,hs-grad,9.0,married-civ-spouse,sales,husband,asian-pac-islander,male,0,0,3,ZAF,south
10936,756397042.0,4892.0,3,private,185041.0,masters,14.0,married-civ-spouse,exec-managerial,husband,white,male,0,3,2,USA,united-states
11398,983022515.0,7116.0,2,private,204410.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,1,2,USA,united-states
16290,315004206.0,5811.0,1,private,112115.0,bachelors,13.0,never-married,prof-specialty,not-in-family,white,male,0,0,2,USA,united-states
4810,316685304.0,4903.0,1,local-gov,68729.0,hs-grad,9.0,married-civ-spouse,protective-serv,husband,asian-pac-islander,male,0,0,2,USA,united-states
23006,691910952.0,8551.0,0,private,150132.0,hs-grad,9.0,never-married,adm-clerical,not-in-family,white,female,0,0,2,USA,united-states
20798,834148435.0,8817.0,1,private,155475.0,hs-grad,9.0,married-civ-spouse,sales,husband,white,male,0,0,2,USA,united-states
7986,976732096.0,2972.0,2,private,237601.0,bachelors,13.0,never-married,sales,not-in-family,other,female,0,0,3,USA,united-states
2527,301211634.0,187.0,1,private,160279.0,hs-grad,9.0,divorced,machine-op-inspct,unmarried,white,male,0,0,2,USA,united-states
23990,160076145.0,3586.0,1,private,69621.0,assoc-acdm,12.0,never-married,sales,not-in-family,white,female,0,0,3,USA,united-states
17108,948852755.0,4810.0,1,self-emp-not-inc,276221.0,10th,6.0,married-civ-spouse,farming-fishing,husband,white,male,0,0,2,USA,united-states
5706,853457858.0,8993.0,3,self-emp-inc,321764.0,prof-school,15.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,3,USA,united-states
24871,294056164.0,311.0,1,private,323069.0,hs-grad,9.0,never-married,adm-clerical,not-in-family,white,female,0,0,1,USA,united-states
27853,238210192.0,575.0,0,private,60367.0,hs-grad,9.0,never-married,other-service,own-child,white,female,0,0,0,USA,united-states
26091,378346705.0,8829.0,2,private,310531.0,10th,6.0,separated,handlers-cleaners,unmarried,black,male,0,0,2,USA,united-states
27403,768820952.0,5492.0,0,private,289448.0,assoc-voc,11.0,never-married,adm-clerical,own-child,asian-pac-islander,female,0,0,2,PHL,philippines
2450,469403342.0,2389.0,3,private,141511.0,doctorate,16.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,3,USA,united-states
6946,369815232.0,7034.0,1,private,231287.0,some-college,10.0,divorced,tech-support,unmarried,white,male,0,0,2,USA,united-states
18578,757689907.0,2307.0,3,local-gov,311551.0,masters,14.0,married-civ-spouse,prof-specialty,husband,white,male,3,0,3,USA,united-states
16908,210347020.0,9550.0,2,,33355.0,assoc-acdm,12.0,married-civ-spouse,,husband,white,male,0,0,1,USA,united-states
26491,255523195.0,7421.0,1,private,144063.0,hs-grad,9.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states
14707,893473439.0,3168.0,2,state-gov,142022.0,hs-grad,9.0,married-civ-spouse,adm-clerical,wife,black,female,0,0,2,USA,united-states
21155,739450074.0,626.0,3,private,99434.0,hs-grad,9.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states
10887,463728898.0,570.0,1,private,288273.0,bachelors,13.0,married-civ-spouse,craft-repair,husband,white,male,0,0,4,MEX,mexico
21207,511572167.0,8353.0,1,private,297574.0,assoc-acdm,12.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,4,USA,united-states
4834,926223092.0,3692.0,4,local-gov,189824.0,some-college,10.0,married-civ-spouse,handlers-cleaners,husband,black,male,2,0,2,USA,united-states
3612,363860065.0,3777.0,0,private,186954.0,11th,7.0,never-married,other-service,own-child,white,female,0,0,0,USA,united-states
12170,921598659.0,6500.0,2,private,240124.0,assoc-voc,11.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states
6120,789883683.0,5765.0,2,local-gov,321247.0,11th,7.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states
18790,576122726.0,4513.0,2,local-gov,215618.0,assoc-voc,11.0,married-civ-spouse,protective-serv,husband,white,male,0,0,4,USA,united-states
836,433501930.0,6072.0,1,private,161097.0,hs-grad,9.0,married-civ-spouse,machine-op-inspct,husband,black,male,0,0,2,USA,united-states
17512,488880428.0,7660.0,0,private,161478.0,bachelors,13.0,never-married,prof-specialty,not-in-family,asian-pac-islander,female,0,0,2,USA,united-states
3566,213439285.0,861.0,1,private,197947.0,hs-grad,9.0,never-married,exec-managerial,not-in-family,white,male,0,0,2,PRI,puerto-rico
15658,594725947.0,6054.0,4,,290593.0,masters,14.0,married-civ-spouse,,husband,white,male,0,0,2,USA,united-states
24878,529118293.0,8304.0,1,private,183523.0,bachelors,13.0,never-married,prof-specialty,not-in-family,white,male,0,0,2,USA,united-states
10328,321119183.0,6985.0,3,federal-gov,239321.0,assoc-voc,11.0,married-civ-spouse,adm-clerical,husband,white,male,0,0,2,USA,united-states
15259,573647163.0,5286.0,2,self-emp-not-inc,47261.0,some-college,10.0,married-civ-spouse,farming-fishing,husband,white,male,0,0,3,USA,united-states
24297,156222397.0,2877.0,3,private,198145.0,bachelors,13.0,married-civ-spouse,prof-specialty,husband,white,male,2,0,2,USA,united-states
5504,470440303.0,7019.0,1,private,183965.0,hs-grad,9.0,never-married,craft-repair,not-in-family,white,male,0,0,2,USA,united-states
15878,418972409.0,8250.0,1,private,115677.0,bachelors,13.0,married-civ-spouse,sales,husband,white,male,3,0,2,USA,united-states
766,334838440.0,6130.0,0,private,296394.0,hs-grad,9.0,never-married,machine-op-inspct,unmarried,black,male,0,0,2,USA,united-states
22448,959001012.0,2984.0,4,private,146391.0,doctorate,16.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,3,USA,united-states
803,459110053.0,621.0,2,local-gov,268205.0,bachelors,13.0,divorced,prof-specialty,unmarried,white,female,0,0,3,USA,united-states
10008,997129667.0,6858.0,0,private,168997.0,assoc-voc,11.0,never-married,exec-managerial,not-in-family,white,male,0,0,2,USA,united-states
20952,981547150.0,6541.0,1,private,157078.0,10th,6.0,never-married,adm-clerical,unmarried,white,female,0,0,2,USA,united-states
334,461693918.0,4597.0,3,private,88926.0,hs-grad,9.0,married-civ-spouse,adm-clerical,wife,white,female,2,0,2,USA,united-states
16352,344994549.0,8223.0,0,private,166851.0,hs-grad,9.0,never-married,machine-op-inspct,,white,male,0,0,2,USA,united-states
25530,388652323.0,2362.0,4,private,132606.0,5th-6th,3.0,divorced,machine-op-inspct,not-in-family,black,male,0,0,2,USA,united-states
2678,624338614.0,1345.0,1,private,198346.0,bachelors,13.0,divorced,adm-clerical,not-in-family,white,female,0,0,1,USA,united-states
18223,822084785.0,9366.0,3,private,154949.0,11th,7.0,married-civ-spouse,other-service,wife,black,female,0,0,2,USA,united-states
15703,287505633.0,9558.0,3,private,171015.0,hs-grad,9.0,widowed,sales,unmarried,white,female,0,0,2,USA,united-states
11405,375671725.0,4648.0,3,,118358.0,hs-grad,9.0,never-married,,other-relative,white,female,0,0,3,,
20483,871657271.0,5942.0,0,private,403107.0,5th-6th,3.0,never-married,handlers-cleaners,other-relative,white,male,0,0,2,MEX,mexico
3689,991103670.0,8005.0,2,private,34127.0,bachelors,13.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,3,USA,united-states
1676,256114759.0,9636.0,0,private,237720.0,bachelors,13.0,never-married,prof-specialty,not-in-family,white,male,0,0,2,USA,united-states
2549,592586217.0,7506.0,3,private,224559.0,hs-grad,9.0,married-civ-spouse,transport-moving,husband,black,male,0,0,2,USA,united-states
1061,578147250.0,1076.0,4,,160625.0,bachelors,13.0,married-civ-spouse,,husband,white,male,2,0,0,USA,united-states
3369,721403116.0,4768.0,3,private,203392.0,some-college,10.0,married-civ-spouse,craft-repair,husband,white,male,2,0,2,USA,united-states
7442,886282476.0,1326.0,2,private,230684.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,3,0,3,USA,united-states
14105,285285070.0,9910.0,4,self-emp-not-inc,117681.0,assoc-voc,11.0,married-civ-spouse,farming-fishing,husband,white,male,0,0,2,USA,united-states
8054,911931056.0,1598.0,0,self-emp-inc,182200.0,hs-grad,9.0,never-married,machine-op-inspct,own-child,white,female,0,0,1,USA,united-states
18955,676151624.0,3439.0,2,private,238574.0,prof-school,15.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,3,USA,united-states
15049,601145380.0,1562.0,1,federal-gov,408813.0,hs-grad,9.0,married-civ-spouse,craft-repair,wife,white,female,0,0,2,USA,united-states
41,928868408.0,5020.0,2,private,151408.0,masters,14.0,never-married,exec-managerial,not-in-family,white,female,4,0,3,USA,united-states
21323,686748568.0,7079.0,1,self-emp-not-inc,279015.0,some-college,10.0,married-civ-spouse,exec-managerial,husband,white,male,0,2,2,USA,united-states
8765,641119456.0,4556.0,0,private,183930.0,hs-grad,9.0,never-married,other-service,own-child,white,male,0,0,0,USA,united-states
13037,518839346.0,4576.0,2,private,21755.0,some-college,10.0,never-married,craft-repair,other-relative,amer-indian-eskimo,male,0,0,1,USA,united-states
1966,145527663.0,4045.0,3,private,207140.0,hs-grad,9.0,divorced,adm-clerical,not-in-family,white,female,0,0,2,USA,united-states
26357,390586755.0,2610.0,2,private,224658.0,bachelors,13.0,married-civ-spouse,sales,husband,white,male,0,0,2,USA,united-states
18167,437280266.0,2037.0,1,private,231197.0,10th,6.0,married-spouse-absent,craft-repair,unmarried,white,male,0,0,2,MEX,mexico
3213,639771023.0,6075.0,3,private,162238.0,masters,14.0,married-civ-spouse,exec-managerial,husband,white,male,0,2,3,USA,united-states
19031,611941000.0,9735.0,1,private,263150.0,hs-grad,9.0,divorced,machine-op-inspct,unmarried,white,female,0,0,0,USA,united-states
4026,522519085.0,7646.0,3,private,199713.0,9th,5.0,married-civ-spouse,craft-repair,,white,male,0,0,3,USA,united-states
18507,381906372.0,4938.0,1,local-gov,230420.0,bachelors,13.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states
1698,750242294.0,8978.0,2,private,83411.0,some-college,10.0,married-civ-spouse,sales,husband,white,male,0,0,3,USA,united-states
16483,661216377.0,7010.0,2,private,170108.0,masters,14.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states
10939,137638743.0,1004.0,2,local-gov,185057.0,masters,14.0,never-married,prof-specialty,not-in-family,white,female,0,0,2,USA,united-states
12681,440879921.0,3265.0,0,private,69151.0,9th,5.0,never-married,handlers-cleaners,own-child,white,male,0,0,1,USA,united-states
3254,761050127.0,8727.0,2,private,187728.0,some-college,10.0,married-civ-spouse,prof-specialty,wife,white,female,0,2,3,USA,united-states
